materials,RL,RL_z_xy,zin/z0,a,b,r,theta,a_1,b_1,r_1,tehta_1,z_xy,z,r1,RL_r,RL_r1,theta_eu1,theta_eu2,theta1,d,f,e1,e2,u1,u2,tane,tanu,ac,C0,dm,e12,u12,sqrt_eu1,sqrt_eu2,tanh_eu,z1,z2,e_c,u_c,sqrt_eu1_c,sqrt_eu2_c,tanh_eu_c,zin/z0_c,z1_c,z2_c,z_c
sample196,-7.279304820630065,-7.279304820630067,0.7080863017073694,0.5140601058740655,0.4869583331398738,0.7080863017073694,0.7583305764162848,-0.19711900508186264,0.38502241293002903,0.4325484488735628,2.043972123320594,0.4325484488735628,0.4325484488735629,0.18517652482825203,-15.345106694104834,-3.25439016186778,0.1565684893890647,0.2846789198590372,1.9329631645535696,1,11.77,26.02,1.669,1.137,0.255,0.06414296694850116,0.22427440633245382,192.7836516169312,1.675879498751382e-11,1.1707422616824534,26.073472361770307,1.1652441804188511,0.2114019723944862,5.511983484451364,3.3494782176679343,0.6879433108312696,1.590442209705763,(26.02-1.669j),(1.137-0.255j),(0.21075452279809087-0.01653254524954012j),(5.456239865184842-0.7819261259430476j),(2.2440825682739147+2.4865835512608685j),(0.5140601058740655+0.4869583331398738j),(-0.4859398941259345+0.4869583331398738j),(1.5140601058740655+0.4869583331398738j),(-0.1971190050818626+0.38502241293002915j)
sample197,-7.66459936851982,-7.664599368519818,0.7236596261015742,0.539101539029019,0.48275540915251614,0.7236596261015742,0.7303130296720928,-0.18306593166638857,0.3710810907617718,0.4137805109690755,2.029094789835187,0.4137805109690755,0.41378051096907537,0.1856982923367774,-15.900143364777845,-3.26377697681325,0.15357355797913824,0.28672510140601537,1.9335118803955846,1,11.791,26.172,1.745,1.144,0.256,0.06667430842121351,0.2237762237762238,195.67886081462143,1.6589652041131275e-11,1.1616880710683906,26.230108825546264,1.1722934786136106,0.21140639880562226,5.545212847088306,3.423073427247316,0.6674430135909972,1.6130363704850266,(26.172-1.745j),(1.144-0.256j),(0.2107834567780889-0.016217268717059904j),(5.488325496884874-0.792255488940657j),(2.3673842380320598+2.472432720589996j),(0.539101539029019+0.48275540915251614j),(-0.46089846097098097+0.48275540915251614j),(1.539101539029019+0.48275540915251614j),(-0.18306593166638854+0.37108109076177176j)
sample198,-8.683726820966708,-8.683726820966708,0.7400802016943036,0.5892858186136273,0.44772863312585687,0.7400802016943036,0.6497321161383464,-0.16589623198408113,0.3284526421862729,0.3679710558531199,2.0385029990973385,0.36797105585311984,0.3679710558531199,0.18717436596756593,-16.51459808790266,-3.290342381383782,0.1461526241714911,0.3030356302618595,1.9461119423476052,1,11.833,26.424,2.077,1.16,0.265,0.07860278534665456,0.228448275862069,210.1086813997228,1.664313097664254e-11,1.1440591996251424,26.50550329648543,1.189884448171334,0.21187726905881724,5.6159136534888106,3.492966494149294,0.6075747424906884,1.651148189039111,(26.424-2.077j),(1.16-0.265j),(0.21131179284740553-0.015469432679888479j),(5.551572802523715-0.8476588828774344j),(2.619553478454449+2.310574496259925j),(0.5892858186136273+0.44772863312585687j),(-0.4107141813863727+0.44772863312585687j),(1.5892858186136274+0.44772863312585687j),(-0.16589623198408116+0.3284526421862729j)
sample199,-9.406252415479845,-9.406252415479845,0.7126457687993895,0.598836803301615,0.38633984365992546,0.7126457687993895,0.5729585009360032,-0.18189952655066455,0.2855919236825229,0.3386003317069254,2.1379222379568876,0.33860033170692533,0.33860033170692533,0.18894586612129455,-15.504998991477786,-3.3222447802183734,0.142276197161872,0.3376046323297634,1.9787427309106995,1,11.875,26.333,2.58,1.169,0.286,0.0979759237458702,0.24465355004277156,235.82070059056497,1.762395570070841e-11,1.1375764525728507,26.459087077977575,1.203477045896597,0.2132708392071919,5.6429517057764444,3.3415059060514904,0.5569473809835565,1.6448518469427278,(26.333-2.58j),(1.169-0.286j),(0.2127314244419601-0.01515888884564156j),(5.56274666660838-0.9480260950325362j),(2.672010349478216+2.006495056674273j),(0.598836803301615+0.38633984365992546j),(-0.40116319669838496+0.38633984365992546j),(1.598836803301615+0.38633984365992546j),(-0.18189952655066455+0.2855919236825229j)
sample200,-9.345316084773632,-9.345316084773629,0.6703720988129357,0.5737306647089174,0.3467446830731859,0.6703720988129356,0.5436253686195978,-0.21202576654525682,0.2670491842865651,0.3409841528681701,2.2418420889327035,0.34098415286817013,0.34098415286817,0.1899030289090973,-14.095785237881856,-3.3394912331036144,0.1479276010775299,0.3698505112507129,2.013814311789478,1,11.917,25.974,2.894,1.163,0.308,0.11141911141911143,0.2648323301805675,257.3781425272269,1.910840104795973e-11,1.1443145561449306,26.13472617036574,1.2030930969796145,0.21455598837060366,5.607362004277903,3.1244623089009216,0.5494883269451913,1.6114776077515616,(25.974-2.894j),(1.163-0.308j),(0.21396937617992315-0.015854911001363152j),(5.511756464459379-1.0310428330141042j),(2.5473018441918813+1.8092866092245081j),(0.5737306647089174+0.3467446830731859j),(-0.4262693352910826+0.3467446830731859j),(1.5737306647089175+0.3467446830731859j),(-0.21202576654525682+0.26704918428656504j)
sample201,-9.047483142782962,-9.047483142782962,0.6457652015549435,0.551594097465036,0.3357925657024427,0.6457652015549435,0.5468412712561477,-0.23132572751060573,0.2664807928386247,0.3528790234063411,2.285691600709532,0.3528790234063411,0.3528790234063411,0.18960434551198813,-13.341533063206672,-3.3341087674661765,0.16040193122064555,0.3832883913229086,2.0334893569332317,1,11.959,25.691,2.875,1.148,0.32,0.11190689346463743,0.2787456445993032,264.84631647545314,2.0303519938717972e-11,1.1540252804000983,25.85136565058024,1.1917650775215725,0.21471064781991686,5.55056346586563,3.0076067866767504,0.5602004111112602,1.5875140599280904,(25.691-2.875j),(1.148-0.32j),(0.21402048751074412-0.017201546817417087j),(5.448945897538453-1.0572338408796518j),(2.4354592870719083+1.7647199903325284j),(0.551594097465036+0.3357925657024427j),(-0.44840590253496404+0.3357925657024427j),(1.551594097465036+0.3357925657024427j),(-0.23132572751060573+0.2664807928386247j)
sample202,-8.813062362189632,-8.813062362189632,0.6266407422531819,0.5345622014708308,0.32698910166896644,0.6266407422531819,0.5489745188460345,-0.24669779609714063,0.2656500935626838,0.3625324465603721,2.3192202768767975,0.36253244656037215,0.3625324465603721,0.1895608832641296,-12.783294426661463,-3.3333256027206892,0.17458038675523518,0.39456377776883567,2.0518539711464534,1,12.001,25.399,2.805,1.135,0.332,0.1104374187960156,0.29251101321585904,270.8619729122815,2.1474789965436734e-11,1.1631827731938837,25.55341906673156,1.1825603578676227,0.21512315049451367,5.497132015541868,2.912939592101982,0.5688182635165271,1.569013391527708,(25.399-2.805j),(1.135-0.332j),(0.21430409696555713-0.018754303571774242j),(5.390503937309359-1.0774635484078818j),(2.3429380602692422+1.7308547925741955j),(0.5345622014708308+0.32698910166896644j),(-0.4654377985291692+0.32698910166896644j),(1.5345622014708309+0.32698910166896644j),(-0.24669779609714065+0.2656500935626838j)
sample203,-8.666695140759579,-8.666695140759579,0.6087657396698928,0.5212817653770065,0.31442176591524834,0.6087657396698928,0.5427474656632427,-0.26082168944955736,0.2605893208762236,0.36869329779920434,2.3566401435317426,0.36869329779920434,0.3686932977992043,0.1896570596591564,-12.28111860096888,-3.335058664091634,0.18740698916581988,0.4082151863795759,2.071918680962486,1,12.043,25.15,2.788,1.124,0.345,0.1108548707753479,0.30693950177935936,278.9046997727116,2.2675234456377058e-11,1.1705360687088595,25.30405983236682,1.1757555017944845,0.2155576334352358,5.454483253768601,2.8241437334799664,0.5727409493320856,1.5534346643968793,(25.15-2.788j),(1.124-0.345j),(0.21461199047834031-0.020168958206220063j),(5.341260505051317-1.1055875283400474j),(2.271205118587815+1.6785157540680617j),(0.5212817653770065+0.31442176591524834j),(-0.47871823462299345+0.31442176591524834j),(1.5212817653770065+0.31442176591524834j),(-0.2608216894495573+0.26058932087622355j)
sample204,-8.445377380920403,-8.445377380920402,0.5979482820384132,0.5088866508771288,0.31396898660815054,0.5979482820384132,0.5528057762092585,-0.2704726448336594,0.2643598235692013,0.3782083657467853,2.367623405732815,0.37820836574678535,0.3782083657467853,0.18866972044327887,-11.985615939493034,-3.3172703064711513,0.198226910694811,0.41041933937886604,2.079532794726272,1,12.085,25.015,2.664,1.108,0.348,0.10649610233859684,0.31407942238267145,278.8233368377883,2.345595222638317e-11,1.1780259263349764,25.15645286998944,1.1613647144631183,0.2148619986477448,5.405165742533728,2.782941077536557,0.5828969430683543,1.5412058427565565,(25.015-2.664j),(1.108-0.348j),(0.21380751634119788-0.02126086590221319j),(5.29175607451157-1.101423784076814j),(2.2122178597150928+1.6884469734634568j),(0.5088866508771288+0.31396898660815054j),(-0.4911133491228712+0.31396898660815054j),(1.5088866508771288+0.31396898660815054j),(-0.27047264483365946+0.2643598235692013j)
sample205,-8.460189752125567,-8.460189752125569,0.5968640909994749,0.5089068371956352,0.3118662761187312,0.5968640909994749,0.5497898072176411,-0.27116127800528445,0.2627281713791031,0.37756394256558257,2.3719887812845415,0.3775639425655825,0.3775639425655826,0.18787798318614693,-11.956329412697963,-3.303010969403046,0.20401531534488387,0.40930975702337474,2.0813174146958167,1,12.127,25.056,2.581,1.099,0.348,0.10300925925925926,0.31665150136487713,278.19092758259114,2.375912713926813e-11,1.1777782859621588,25.18858267152005,1.15278141900362,0.21392996413641505,5.388592587565409,2.789997620991874,0.5817500053574207,1.5407986297747995,(25.056-2.581j),(1.099-0.348j),(0.21281789816761887-0.02178466834553228j),(5.276139027488039-1.0951196452362815j),(2.2180333546043474+1.6924582012572427j),(0.5089068371956352+0.3118662761187312j),(-0.49109316280436477+0.3118662761187312j),(1.5089068371956351+0.3118662761187312j),(-0.27116127800528445+0.26272817137910315j)
sample206,-8.41259720504613,-8.412597205046126,0.587759183777804,0.5032428988406569,0.3036567846790233,0.5877591837778039,0.5429157791354843,-0.2782967633520567,0.2582174080612325,0.37963840469332355,2.393602613505074,0.3796384046933236,0.37963840469332355,0.18726991809464277,-11.712672881699874,-3.292062588780316,0.20900796931218188,0.41625656284671153,2.0907605475028026,1,12.169,25.02,2.602,1.089,0.352,0.10399680255795363,0.3232323232323232,282.61094357935366,2.439113516418514e-11,1.1799379067552336,25.15493597686148,1.1444758625676645,0.21330042003790187,5.365558409891083,2.7555463025968896,0.5822156477061026,1.5336057693541922,(25.02-2.602j),(1.089-0.352j),(0.21213674389153356-0.022250192795642516j),(5.249766330511908-1.1086796313527458j),(2.1979413119954634+1.6619534935668476j),(0.5032428988406569+0.3036567846790233j),(-0.49675710115934313+0.3036567846790233j),(1.5032428988406568+0.3036567846790233j),(-0.2782967633520567+0.2582174080612325j)
sample207,-8.351475495142031,-8.35147549514203,0.5835379566934751,0.4993054287960445,0.3020109860200357,0.5835379566934752,0.5439869882360927,-0.2819356704688086,0.25822534115909407,0.3823193025462187,2.4000612601072744,0.38231930254621876,0.3823193025462187,0.18679737590456705,-11.601061041729581,-3.283556120220512,0.210427461784832,0.4180780935243096,2.093291824416726,1,12.19,25.0,2.605,1.083,0.352,0.1042,0.3250230840258541,283.49915433356387,2.4619659638507124e-11,1.1816359594436683,25.135354085431143,1.13876819414664,0.21285073814232353,5.350078670552686,2.741535978622212,0.5847270211901507,1.529420610719656,(25-2.605j),(1.083-0.352j),(0.21167370325398713-0.0223535249675523j),(5.233611648809204-1.1102481211654438j),(2.183817797545767+1.6573953509052701j),(0.4993054287960445+0.3020109860200357j),(-0.5006945712039554+0.3020109860200357j),(1.4993054287960446+0.3020109860200357j),(-0.2819356704688086+0.258225341159094j)
sample208,-8.077448020510554,-8.077448020510554,0.5738894080180079,0.4855918332812762,0.30585883032174954,0.5738894080180078,0.562092351655133,-0.29151984745454707,0.26590261270302773,0.3945732136146836,2.402118766299574,0.3945732136146836,0.3945732136146836,0.18491814743205684,-11.349037658353339,-3.2497425404893736,0.21456015950968843,0.41594311023861125,2.0932231899934552,1,12.232,24.972,2.523,1.064,0.347,0.10103315713599231,0.32612781954887216,280.39379795952084,2.5058135104526162e-11,1.188712111557121,25.099129725948668,1.1191536981129984,0.21116188754468146,5.299979608660145,2.7177698338038105,0.5984692022758624,1.5167507109600484,(24.972-2.523j),(1.064-0.347j),(0.20994791979312147-0.02261003595693153j),(5.185774332354492-1.0943164195545394j),(2.131305604668481+1.6863597744973382j),(0.4855918332812762+0.30585883032174954j),(-0.5144081667187238+0.30585883032174954j),(1.4855918332812763+0.30585883032174954j),(-0.29151984745454707+0.26590261270302773j)
sample209,-7.872090336097158,-7.872090336097159,0.5671934883676446,0.47538908107101396,0.30937626742385127,0.5671934883676446,0.5769271403413193,-0.2984798863765047,0.272279946846627,0.40401313348223367,2.402065903888641,0.4040131334822337,0.4040131334822338,0.1836198178335044,-11.176576646916061,-3.2263954911204342,0.21581330096093748,0.4139423197900061,2.091848970270475,1,12.274,24.912,2.476,1.05,0.342,0.0993898522800257,0.32571428571428573,277.800284766348,2.527326720161749e-11,1.1939511854788938,25.034742259508086,1.1042934392633148,0.2100248502429221,5.257917993923338,2.7006017988424165,0.6090404675426991,1.5074769037662519,(24.912-2.476j),(1.05-0.342j),(0.20880328781623061-0.02261912281000801j),(5.145702558000356-1.0804845280759066j),(2.0916814273934343+1.7082502399263j),(0.47538908107101396+0.30937626742385127j),(-0.524610918928986+0.30937626742385127j),(1.475389081071014+0.30937626742385127j),(-0.29847988637650474+0.27227994684662704j)
